"October 20, 2014,50,Best pizza and salads!,""We happened upon this place without knowing it's reputation. It was not only the best pizza, I had a Quinoa salad that was wonderful. A must do in the North Beach area. It's located right across from Washington Square.""";
;
"October 13, 2014,50,Must go too!,""If you enjoy fire oven pizza than you must visit Tony's Pizza in San Francisco. The pizza was cooked perfectly and the taste was out of this world. The waitstaff were excellent and the atmosphere was great. John and Linda LaSalle, Ontario Canada""";
;
"October 12, 2014,40,Good pizza,""Pizza was good but pricey. 6 slice Margarita for $19. It was not very big at all. We're used to big, gooey, cheesy, NY style. The Chianti was good. Had to wait for a table. Good place, but not a """"home run"""".""";
;
October 9, 2014,50,Best pizza!,Cute neighborhood restaurant. Short wait for our table. Fantastic garlic bread. I mean seriously fantastic. Pizza was some of the best I've ever had.;
;
"October 6, 2014,10,????? Just ok pizza,""Not the best pizza. It's an ok, gourmet-ish overpriced pizza sucking money out of the good marketing. The pizza is not bad, but not great and for sure not worth the price tag. And service really not good either.. I pity my money spent..""";
;
October 5, 2014,50,Best pizza I ever had in my life,Probably the best Pizza I ever had in my life. Be prepared for long lines if you want to eat during rush hour!;
;
"October 3, 2014,50,The best pizza ever!,""Service was great..in the Italian section. Gold medal winning pizza (I can see why) & a famous meatball, rich but out of this world! MMM! Im going back just to eat there.""";
;
"October 1, 2014,50,The real thing,""Compared to the heavenly pizzas we ate in Napoli, I'd say that Tony's was EVEN better! Had to wait about an hour to be seated (had not reserved in advance) but had a lovely drink in a bar across the street. Worth waiting for!!!""";
;
"September 29, 2014,50,No Brainer!,""Go to this North Beach Institution and eat pizza!! It is absolutely the best pizza in San Francisco, bar none. Just do it...get in a cab or your car now and go!""";
;
"September 26, 2014,50,Best pizza I've ever had!,""Couldn't get in the main restaurant, so went next door to the takeaway part which conveniently also had seating outside, excellent pizza!""";
;
September 26, 2014,40,Pricey but tasty,Great 2 slices of pizza + drink for $15. Worth every bite :) You can take it to near park and enjoy!;
;
"September 23, 2014,50,Best Pizza I've Ever Had!!!,""You're gonna have to wait for it, but it is well worth it. No wonder they have won so many awards. The pizza was delicious!!!""";
;
"September 21, 2014,50,Epic,""Simply epic pizza, great pizza at a great price! In a really nice part of SF just bes Colt tower, so a grest place to go after seeing the sites of SF.""";
