9 de octubre de 2015,40,"Buena comida, larga espera","La pizza es extraordinaria, vale la pena, pero hay que venir con suficiente tiempo porque tardan mucho, incluso para ingresar."
7 de octubre de 2015,40,Deep dish!!!,"La vida es distinta una vez que pruebas la pizza estilo Chicago, WOW! podria comerla todos los días de mi vida!"
3 de octubre de 2015,40,Buena experiencia,Buena experiencia. Siempre hay muchas gente esperando pero atienden rapido y bien. La pizza es rica aunque no la repetiría. Fue bueno conocer este estilo de comida.
1 de octubre de 2015,30,Mucha Fama pero ninguna maravilla la pizza,"Es un restaurante de pizzas con mucho relleno que tardan 45 minutos en hacerlas, diferentes pero ninguna maravilla, yo diría que malonas incluso."
28 de septiembre de 2015,50,Imposible no ir si estas en Chicago,"Lejos lejos, la mejor pizza que probé en años!!!La clásica es como una tarta sin tapa.nosostros pedimos la finita. Una delicia !"
18 de septiembre de 2015,50,Delicioso,"Es un restaurante muy reconocido de la ciudad, la comida y la atención son INCREÍBLES, es un lugar de parada obligatoria, ademas de ser un lugar donde puedes pasar bellos momentos en familia."
16 de septiembre de 2015,50,La mejor pizza de Chicago,La mejor pizza de Chicago Su sabor y su tamaño ideal. La atención de Juan es grandiosa se esmera y su recomienda con muy acertada
9 de septiembre de 2015,40,Para entrar sì o sì.-,Una pizza Giordano's camino a las torres Willis....què màs pedir? A no perdérselo y para conseguir lugar mejor reservar.
1 de septiembre de 2015,50,Mejor lugar para probar Deep Dish Pizza,"Recomiendo la All Meat Pizza, es diferente a una pizza regular pero es la mejor deep dish en Chicago. La atención también fue buena."
25 de agosto de 2015,40,Muy buena,"Fuimos a probar la deep dish pizza. Optamos por la all meat. Estaba deliciosa. La mejor pizza se la disputan Giordano's y Lou Malnati's, aunque a mi me gustó más la de Giordano's, eso si, en el otro sitio hay menos cola."
25 de agosto de 2015,50,Great Deep Dish Pizza!,La mejor pizza al estilo Chicago que probé allá. La atención muy grata y el sabor de esa pizza no se olvidará fácilmente. Recomendable 100%!
20 de agosto de 2015,50,La mejor deep dish de Chicago,Probé muchas veces la pizza deep dish en Chicago y la de Giordano's es la que más me gustó: muy sabrosa y masa tierna. No se la pierdan!
12 de agosto de 2015,40,Excelentes pizzas,"Agradable local, pizzas típicas de chicago muy buenas. Sin embargo, dada su fama hay bastante cola para acceder. Lo positivo es que haces tu pedido nada más llegar y al sentarte ya no tienes que esperar tanto. La pizza es deliciosa. Buen servicio, atento."
10 de agosto de 2015,40,Rica,"La pizza de Chicago es un ""must"" así que decidimos ir a Giordano's porque esta súper bien rankeado. No nos equivocamos, la pizza estaba súper rica, aunque el servicio y el lugar no son de lo mejor, disfrutamos nuestro lunch."
5 de agosto de 2015,50,Un imprescindible en Chicago,La pizza cumple todas las espectativas. No tuvimos que hacer cola. Recomiendo la pizza meat and more meat. El tamaño pequeño más que suficiente para 2 personas. La auténtica pizza de Chicago.
4 de agosto de 2015,50,pizza,"Excelentes pizzas, muy buen sabor y consistencia. Una gran variedad de pizzas y muy ricas. Podríamos decir que son la mejor pizza de Chicago."
3 de agosto de 2015,30,La verdad no tiene nada fantastico,"No es un gran invento, es básicamente una pizza rellena. No es típica pizza italiana como se jactan. No esta mal, pero mucho no me gusto. Con respecto al precio me pareció demasiado. Es mas fama que otra cosa."
12 de julio de 2015,40,Típica pizza de Chicago,"Típica pizza al estilo de Chicago, muy buena y el restaurante muy acogedor. Camareros muy amables y servicio rápido."
25 de junio de 2015,50,Espectacular,"Comimos en giordanos, una pizza clásica de borde de masa y una ensalada cesar.... La pizza estaba espectacular y acabas saciado. La ensalada también tenia su punto. No es un sitio caro"
22 de junio de 2015,50,Excelente!,"No probé muchas opciones de pizza estilo chicago pero puedo decir que me encantó comer en éste lugar, debido a la fama del restaurante pues el tiempo de espera en por una mesa es largo pero vale la pena probar la pizza y la ensalada."
30 de mayo de 2015,50,Las mejores,"Si vas a chicago y no te comes una pizza en Giordano's pizza no fuiste a chicago, es una de las mejores pizzas del mundo, la atención del personal es excelente"
20 de mayo de 2015,50,"Obligado, obligado","No hay mucho que decir, una comida obligada en Chicago, hay que ir con mucha hambre, siempre una excelente atención y buen servicio"
3 de mayo de 2015,50,Maravillosa,"Aunque el lugar estaba lleno y esperamos casi 1 hora para nuestra mesa, al final al probarla todo valió la pena, simplemente maravillosa, la chica es suficiente para dos personas. Puede uno pedir bebidas en el bar mientras espera la mesa. Excelente lugar"
29 de abril de 2015,40,"Buen Servicio, Pizza Típica pero Comercial","Es la franquicia de las Pizzas. Muy buen servicio donde puedes comer la popular stuffed pizzas (que esta buena), pero no deja de ser una franquicia que por lo mismo pierde el toque personal que muchos viajeros buscamos."
24 de abril de 2015,40,Pizza de Chicago!,"Al menos una vez hay que probar la pizza de Chicago...buen lugar, rico, porciones abundantes... la masa de pizza es como la de tarta en argentina..."
24 de abril de 2015,40,Muy bueno,"me encanto esta tarta de queso y tomate(ojo eso no es pizza)Me pareció excesivo el tiempo de espera ,más de media hora,por mas que te avisan,ira a cosechar los tomates?"
30 de marzo de 2015,50,deliciosa¡¡¡,"Esta es una muy buena alternativa para comer pizza y sobre todo en este lugar que es tan famoso en chicago, ir preparado porque en ocaciones hay mucha fila¡¡¡¡¡"
30 de marzo de 2015,40,Con paciencia,"Excelente pizza , muy buena atención. Ir con paciencia ya que se llena. Aconsejo pedir la pizza alta , es deliciosa y llena de queso contrariamemte a la margarita que le falta."
23 de marzo de 2015,40,Vacaciones,"Dicen que quien visita Chicago debe ir a Giordanos, si no no ha estado en Chicago. Buena pizza, diferente. Además tiene otros platos que merece la pena probar. Es recomendable"
19 de marzo de 2015,50,🍕 increíble,"Es una cadena de restaurantes que ofrece comida adaptada al gusto americano. La pizza es enorme, como un plato repleto de salsa y queso y todo lo q uno elija"
17 de febrero de 2015,30,todo en chicago tiene su historia,"la pizza estilo chicago es maravillosa es practicamente una lassagna con un gran relleno, mi preferida fue la de espinacas con salsa boloñesa"
12 de diciembre de 2014,40,Pizza una de las mejores,Muy buena la pizza. Pedi una pizza pequeña pero era para dos. Es como una especie de tarta pero hecha en pizza. el queso muzarella espectacular que le da un sabor muy bueno. Lo recomeindo!
10 de diciembre de 2014,40,lo tipico del lugar,Nos recomendaron ir a comer pizza en Chicago.El lugar tiene onda y se come una pizza crocante.los precios son muy accesibles
9 de diciembre de 2014,50,Visita obligada,"Si vas a Chicago y no comeR una deep dish es un error, pero si vas a Chicago y no visitar Giordanos, entonces no fuiste a Chicago."
2 de diciembre de 2014,40,Muy buenas pizzas y cervezas,Se pueden degustar muchos tipos de cervezas. Un bar muy bien ambientado donde la estrella es sin duda la pizza al plato o molde rellena.
27 de noviembre de 2014,40,muy rica,muy rica pizza al estilo deep dish Chicago parece una tarta con los ingredientes dentro. Tarda en llegar pero vale la pena. Lo que sobra te lo envuelven para llevar.
11 de noviembre de 2014,40,La mejor piza de chicago,Si quieren probar la auténtica piza de chicago con una capa de salsa arriba del queso no dejen de visitar giordano. .. ir temprano dado que se llena de gente....recomendable para ir en familia o con amigos
4 de noviembre de 2014,40,Excelente,Realmente exquisita. Diferentes rellenos a escoger yo opte por el de hongos estuvo espectacular y un sabor suave . Atención rápida y cordial
26 de octubre de 2014,40,Increible,"Excelente pizza, y la atención, repleto de gente, muy buena la atencion y por sobre todo la pizza excelente. Muy recomendable!!"
20 de octubre de 2014,40,Perfecto para probar las Deep Dish Pizza,"Buen trato, buena ubicación cerca del Millenium Park y, sobre todo, excelentes Deep Dish Pizza, la pizza típica de Chicago, muy recomendable las alitas de pollo"
10 de octubre de 2014,50,Fantástica pizza rellena,"Definitivamente imperdible en Chicago. Maravillosa pizza rellena. Es posible tener que esperar por una mesa, además la pizza demora al menos 30 minutos en ser horneada."
26 de septiembre de 2014,40,Excelenteee!!,Realmente excelente.. Pizza de masa gruesaaaa ... En su punto... Ambiente muy acogedor.. Vale la pena esperar los 45 minutos.. Mientras se espera recomiendo el latte.... Realmente único!!
19 de septiembre de 2014,50,LA MEJOR PIZZA ESTILO CHICAGO,En cuestión de Deep Dish Pizza la Giordano´s es la mejor que he probado. Es importante considerar que suele estar lleno así que llama para hacer una reservación o ve con mucho tiempo para esperar tu mesa.
15 de septiembre de 2014,50,excelente restaurant,"su especialidad es la pizza de masa esponjosa, que viene de una familia tradicional de italia.Ademas tiene especialidades de pastas de todo tipo y salsas. Muy buena atencion,y platos muy abundantes"
14 de septiembre de 2014,50,la verdadero piza rellena de chicago,"es la verdadera piza de chicago, queso en el relleno y por arriba mucha salsa de tomate... no es cara y vale la pena para comer alguna noche.... se puede ir en familia.... recomendable"
14 de septiembre de 2014,40,Riquisimo pero muy caro por ser pizza,"La verdad que la pizza es excelente, el gusto y todo. Lo que pasa son dos cosas: mucha espera, y dos, es demasiado caro por comer pizza"
29 de agosto de 2014,30,cuando hay hambre...,"No hay que ir con mucho hambre porque al hacerlas en el momento tardan en estar en la mesa... Es rica pero prefiero la autentica pizza. Linda la decoración del lugar, aunque no esta la bandera de Argentina."
21 de agosto de 2014,50,Deep Dish Pizza,"Gran lugar, excelente atención y sobre todo la mejor deep dish pizza que comeré. También las entradas son muy ricas."
13 de agosto de 2014,40,Exelente,Las mejores pizzas estilo chicago y se pueden elegir los ingredientes. Muy buena atención y ambiente
10 de agosto de 2014,30,Una pizza mas,Típica pizza de la ciudad sin nada particular. Para mi gusta mucha masa me quedo con la original italiana ...
30 de julio de 2014,50,Deliciosas,"Y como dice el refrán, a donde fueres has lo que vieres, no dejes de comer estas pizzas famosas en Chicago, es un ""most of"" de la ciudad de los vientos. El lugar agradable, buen servicio y en un lugar céntrico ,"
23 de julio de 2014,50,Pizza Espectacular,Estuve en Chicago en diciembre y fuimos a comer a esa Pizzería. Mas que una Pizza parece una torta. Gran cantidad de Muzzarella y salsa de tomate. que una pizza chica dos personas quedan super satistechos. Sin duda volveria por una
20 de julio de 2014,40,riquisima,"ir a chicago y no comer una pizza de aca es como no visitar la ciudad ,muy buenas lo que hay que tener en cuenta es la gran cantidad de gente que hay siempre y se puede demorar hasta una hora en conseguir mesas"
19 de julio de 2014,40,Muy buena opcion para cenar,La mas famosa stuffed pizza de USA esta en Chicago!! Es una pizza casi con forma de tarta que no podes dejar de probar en tu visita a la ciudad del viento!
7 de julio de 2014,50,La mejor pizza,"Si vas a chicago no dejes de ir a este lugar, la pizza es fenomenal simplemente la vas a amar y el servicio es excelente!!"
1 de julio de 2014,50,clasica pizzas de chicago,¿¿¿¿¿son enorrmes y que tan solo de verlas tu apetito quedaria satisfecho...por otro son exquisitas...son inperdibles
29 de junio de 2014,40,PIZZA PARA RECORDAR,"El lugar, la historia, la atención y.....la pizza. Todo junto acaban siendo un gran recuerdo de la visita a la ciudad de Chicago."
2 de mayo de 2014,50,Excelente pizza ¡¡,"Tenes de todos los tipos de pizza. Son muy buenas. Es para conocer, ya que es bastante carito para comer pizza."
22 de abril de 2014,40,Muy bueno,"El lugar es Muy bueno la pizza es de lo mejor, buen ambiente y de lo mejor en Chicago. Si quites comer bien es aquí ! Cerca del río y el lago"
21 de enero de 2014,50,La mejor Pizza,La mejor Pizza de Chicago y a precios bastante cómodos. Deliciosa y servida acorde la pizza tradicional de Chicago (masa gruesa). Muy buena atención. Sitio céntrico y de fácil acceso.
13 de septiembre de 2013,40,Un acierto,"Hemos viajado dos veranos seguidos a Chicago, el primero elegimos la pizzería uno y no nos gusto la pizza estaba picante, el año siguiente probamos giorganos y a mis hijos les gusto tanto que falto pizza, regresamos otro dia, nos encato"
15 de mayo de 2013,50,La pizza famosa...,"Sin lugar a dudas, la pizza mas sabrosa que haya comido. Tardan un rato en servir, pero cuando llega te das cuenta que merece la pena."
16 de abril de 2013,40,Imposible conocer Chicago sin ir a esta pizeria,"La tipica piza de Chicago pero la mas rica de todas. Es gigante imposible comerla solo, ideal para compartir"
1 de abril de 2013,50,pizza estilo Chicago,Buen servicio a pesar de que habia mucha gente.las pizzas son tipicas de Chicago. merece la pena comer aqui
27 de marzo de 2013,30,Pizzas al estilo Chicago,"Una buena pizzeria, nada del otro mundo, comimos las pizzas tipo chicago, las que son profundas y muy grandes, son muy buenas con un buen relleno, pero creo que me quedo con las delgaditas. Si estas en Chicago vale la pena comerte una clasica."
